"File Path","/work/gc64/c64099/gtap/clang-gtap/build/lib/clang/21/include/__clang_cuda_builtin_vars.h"
"Function Name","my_kernel(int)"
"Line No","Source","Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Derivative Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"","","0x3277b6f30","      ISETP.GT.AND P2, PT, R11, R4, !P2","26","11","26","787914","25165824","25165824","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b6fb0","      IMAD R8, R15, 0x4, R10","4581","4249","4581","1707147","54525952","54525952","31","31","19","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","4256","0","0","0","0","0","5","50","0","0","0","270","0","0","0","0","0","0","4023","0","0","0","0","0","0","0","0","0","0","226"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b6fd0","      LDL R4, [R8]","408","343","408","1707147","54525952","54525952","31","31","0","1","0","Local","Load","32","0","0","0","0","0","0","0","0","6816316","-","0","0","0","0","0","0","0","0","0","0","0","251","0","0","0","28","0","0","9","30","0","0","0","90","0","0","0","0","0","242","0","0","0","27","0","0","0","0","0","0","0","74"
"","","0x3277b6fe0","      ISETP.LT.AND P2, PT, R11, R4, P1","26085","23601","26085","1707147","54525952","54525952","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","26019","11","0","0","0","0","9","24","0","0","0","22","0","0","0","0","0","0","23575","8","0","0","0","0","0","0","0","0","0","18"
"","","0x3277b6ff0","      ISETP.GT.AND P4, PT, R11, R4, !P3","52","25","52","1707147","54525952","54525952","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","26","0","0","0","24","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b7070","      IMAD R8, R13, 0x4, R10","2929","2706","2929","919233","29360128","29360128","31","31","10","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2706","0","0","0","0","0","2","42","0","0","0","179","0","0","0","0","0","0","2553","0","0","0","0","0","0","0","0","0","0","153"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b7090","      LDL R4, [R8]","208","169","208","919233","29360128","29360128","31","31","0","1","0","Local","Load","32","0","0","0","0","0","0","0","0","3670324","-","0","0","0","0","0","0","0","0","0","0","0","125","0","0","0","13","0","0","4","18","0","0","0","48","0","0","0","0","0","119","0","0","0","13","0","0","0","0","0","0","0","37"
"","","0x3277b70a0","      ISETP.LT.AND P1, PT, R11, R4, P1","14754","13251","14754","919233","29360128","29360128","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","14704","11","0","0","0","0","8","22","0","0","0","9","0","0","0","0","0","0","13239","4","0","0","0","0","0","0","0","0","0","8"
"","","0x3277b70b0","      ISETP.GT.AND P3, PT, R11, R4, !P3","30","18","30","919233","29360128","29360128","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","11","0","0","0","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","17"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b7130","      IMAD R8, R17, 0x4, R10","3023","2769","3023","1050552","33554432","33554432","31","31","12","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2752","0","0","0","0","0","5","52","0","0","0","214","0","0","0","0","0","0","2595","0","0","0","0","0","0","0","0","0","0","174"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b7150","      LDL R4, [R8]","263","226","263","1050552","33554432","33554432","31","31","0","1","0","Local","Load","32","0","0","0","0","0","0","0","0","4194656","-","0","0","0","0","0","0","0","0","0","0","0","169","0","0","0","23","0","0","2","20","0","0","0","49","0","0","0","0","0","166","0","0","0","21","0","0","0","0","0","0","0","39"
"","","0x3277b7160","      ISETP.LT.AND P3, PT, R11, R4, P1","15978","14362","15978","1050552","33554432","33554432","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","15924","4","0","0","0","0","8","21","0","0","0","21","0","0","0","0","0","0","14345","3","0","0","0","0","0","0","0","0","0","14"
"","","0x3277b7170","      ISETP.GT.AND P4, PT, R11, R4, !P2","45","22","45","1050552","33554432","33554432","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","20","0","0","0","22","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","21"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b71f0","      IMAD R8, R13, 0x4, R10","980","849","980","262638","8388608","8388608","31","31","3","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","746","0","0","0","0","0","1","51","0","0","0","182","0","0","0","0","0","0","697","0","0","0","0","0","0","0","0","0","0","152"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b7210","      LDL R4, [R8]","58","50","58","262638","8388608","8388608","31","31","0","1","0","Local","Load","32","0","0","0","0","0","0","0","0","1048664","-","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","5","0","0","0","3","0","0","0","15","0","0","0","0","0","34","0","0","0","5","0","0","0","0","0","0","0","11"
"","","0x3277b7220","      ISETP.LT.AND P1, PT, R11, R4, P1","4458","3976","4458","262638","8388608","8388608","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","4447","0","0","0","0","0","0","4","0","0","0","7","0","0","0","0","0","0","3970","0","0","0","0","0","0","0","0","0","0","6"
"","","0x3277b7230","      ISETP.GT.AND P2, PT, R11, R4, !P2","6","3","6","262638","8388608","8388608","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b72b0","      IMAD R8, R15, 0x4, R10","5810","5434","5810","2363742","75497472","75497472","31","31","27","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","5453","1","0","0","0","0","6","62","0","0","0","288","0","0","0","0","0","0","5198","0","0","0","0","0","0","0","0","0","0","236"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b72d0","      LDL R4, [R8]","583","509","583","2363742","75497472","75497472","31","31","0","1","0","Local","Load","32","0","0","0","0","0","0","0","0","9437976","-","0","0","0","0","0","0","0","0","0","0","0","373","0","0","0","44","0","0","1","33","0","0","0","132","0","0","0","0","0","364","0","0","0","43","0","0","0","0","0","0","0","102"
"","","0x3277b72e0","      ISETP.LT.AND P2, PT, R11, R4, P1","36435","32915","36435","2363742","75497472","75497472","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","36332","13","0","0","0","0","17","37","0","0","0","34","0","0","0","0","0","0","32877","10","0","0","0","0","0","0","0","0","0","28"
"","","0x3277b72f0","      ISETP.GT.AND P4, PT, R11, R4, !P3","63","32","63","2363742","75497472","75497472","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","29","0","0","0","31","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b7370","      IMAD R8, R13, 0x4, R10","4769","4460","4769","1575828","50331648","50331648","31","31","18","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","4557","2","0","0","0","0","4","36","0","0","0","169","0","0","0","0","0","0","4313","1","0","0","0","0","0","0","0","0","0","146"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b7390","      LDL R4, [R8]","326","283","326","1575828","50331648","50331648","31","31","0","1","0","Local","Load","32","0","0","0","0","0","0","0","0","6291984","-","0","0","0","0","0","0","0","0","0","0","0","210","0","0","0","21","0","0","2","22","0","0","0","71","0","0","0","0","0","205","0","0","0","20","0","0","0","0","0","0","0","58"
"","","0x3277b73a0","      ISETP.LT.AND P1, PT, R11, R4, P1","24727","22245","24727","1575828","50331648","50331648","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","24645","14","0","0","0","0","9","35","0","0","0","22","0","0","0","0","0","0","22221","7","0","0","0","0","0","0","0","0","0","17"
"","","0x3277b73b0","      ISETP.GT.AND P3, PT, R11, R4, !P3","46","21","46","1575828","50331648","50331648","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","17","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b7430","      IMAD R8, R17, 0x4, R10","4982","4607","4982","1707147","54525952","54525952","31","31","19","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","4679","1","0","0","0","0","5","53","0","0","0","244","0","0","0","0","0","0","4410","1","0","0","0","0","0","0","0","0","0","196"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b7450","      LDL R4, [R8]","390","345","390","1707147","54525952","54525952","31","31","0","1","0","Local","Load","32","0","0","0","0","0","0","0","0","6816316","-","0","0","0","0","0","0","0","0","0","0","0","260","0","0","0","28","0","0","6","23","0","0","0","73","0","0","0","0","0","256","0","0","0","28","0","0","0","0","0","0","0","61"
"","","0x3277b7460","      ISETP.LT.AND P3, PT, R11, R4, P1","26391","23776","26391","1707147","54525952","54525952","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","26313","8","0","0","0","0","11","29","0","0","0","29","0","0","0","0","0","0","23753","3","0","0","0","0","0","0","0","0","0","20"
"","","0x3277b7470","      ISETP.GT.AND P4, PT, R11, R4, !P2","52","26","52","1707147","54525952","54525952","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","21","0","0","0","29","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","24"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b74f0","      IMAD R8, R13, 0x4, R10","2824","2626","2824","919233","29360128","29360128","31","31","10","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2594","0","0","0","0","0","0","37","0","0","0","193","0","0","0","0","0","0","2465","0","0","0","0","0","0","0","0","0","0","161"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b7510","      LDL R4, [R8]","211","172","211","919233","29360128","29360128","31","31","0","1","0","Local","Load","32","0","0","0","0","0","0","0","0","3670324","-","0","0","0","0","0","0","0","0","0","0","0","135","0","0","0","11","0","0","5","21","0","0","0","39","0","0","0","0","0","132","0","0","0","11","0","0","0","0","0","0","0","29"
"","","0x3277b7520","      ISETP.LT.AND P1, PT, R11, R4, P1","14421","12963","14421","919233","29360128","29360128","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","14377","9","0","0","0","0","3","20","0","0","0","12","0","0","0","0","0","0","12946","7","0","0","0","0","0","0","0","0","0","10"
"","","0x3277b7530","      ISETP.GT.AND P2, PT, R11, R4, !P2","25","12","25","919233","29360128","29360128","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","13","0","0","0","11","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","11"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b75b0","      IMAD R8, R15, 0x4, R10","5215","4852","5215","1838466","58720256","58720256","31","31","21","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","4906","2","0","0","0","0","3","49","0","0","0","255","0","0","0","0","0","0","4650","1","0","0","0","0","0","0","0","0","0","201"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277b75d0","      LDL R4, [R8]","432","368","432","1838466","58720256","58720256","31","31","0","1","0","Local","Load","32","0","0","0","0","0","0","0","0","7340648","-","0","0","0","0","0","0","0","0","0","0","0","269","0","0","0","35","0","0","4","33","0","0","0","91","0","0","0","0","0","264","0","0","0","34","0","0","0","0","0","0","0","70"
"","","0x3277b75e0","      ISETP.LT.AND P2, PT, R11, R4, P1","28368","25615","28368","1838466","58720256","58720256","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","3","0","0","0","28283","12","0","0","0","0","9","31","0","0","0","30","0","0","2","0","0","0","25581","9","0","0","0","0","0","0","0","0","0","23"
"","","0x3277b75f0","      ISETP.GT.AND P4, PT, R11, R4, !P3","64","29","64","1838466","58720256","58720256","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","31","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29"
